ID	Target	Tweet	label	categorical	polarity	subjectivity
22645	Hate	Qué? Mujeres con los mismos derechos? Igualdad? Joder sois puta escoria, ni radicales ni nada, sois el anticristo!!	0	CATEGORICAL	0	0
22646	Hate	Callate negra puta. Segui choripaneando.	1	CATEGORICAL	0	0
22647	Hate	"La falacia de la porción de trabajo: a algunos les gusta para las pensiones; a otros, para la inmigración. ""La riqueza se crea, no se reparte"", por"	0	CATEGORICAL	0	0
22648	Hate	Güero de mi vida ♡	0	CATEGORICAL	0	0
22649	Hate	Aquí viven unos 200 refugiados sirios, afganistanos,etc. llegados a Traunreut, Alemania.	0	CATEGORICAL	0	0
22650	Hate	Tu eres la puta del gobierno y del y no soy bot...	1	CATEGORICAL	0	0
22651	Hate	El problema de ser un imbécil no es serlo,es demostrarlo.	0	CATEGORICAL	0	0
22652	Hate	He estado callada desde ayer porque no me apetecía ni tener que enfadarme. Pero me parece una puta vergüenza que se grabe a los idols llegar a un funeral para poder discutir luego quién ha ido, quién no, qué cara traían o quién ha sido el primero.	0	CATEGORICAL	0	0
22653	Hate	pablo casado, tomando las huellas dactilres de los negratas, por si se escapan. La cámara está entre los dedos índice y corazón...	1	CATEGORICAL	0	0
22654	Hate	Un subfusil y me voy a la valla de Ceuta. O a Tractoria. No pasarán	1	CATEGORICAL	0	0
22655	Hate	Tu eres una perra	1	CATEGORICAL	0	0
22656	Hate	Cállate la jeta mardito feto ambulante. Te vas a morir como una perra hija de la gran puta.	0	CATEGORICAL	0	0
22657	Hate	No fue acoso nada más, fue intento de violación a un menor de edad. 😫 Todo lo que dice Marta Lamas bien lo pudo haber repetido un machiprogre y abre la puerta a que usen su opinión 'calificada' para justificar abusos.	0	CATEGORICAL	0	0
22659	Hate	Ya te dije que te calles puta prra sucia de panocha apestosa.	1	CATEGORICAL	0	0
22662	Hate	Si ven a una señora güera vestida como tenista en una Plaza, seguro tiene machín dineros.	0	CATEGORICAL	0	0
22663	Hate	mi novia es una puta merienda😍🤯😛💦	1	CATEGORICAL	0	0
22664	Hate	dejá de escribir burradas... usá tus imbéciles manitos para cascártela pensando en la polla de	0	CATEGORICAL	0	0
22665	Hate	Alcaldesa los extranjeros que estan vendiendo en las calles los fiscalizan si estan legal en el País por que no los deportan si estan indocumentados muy bien su trabajo las calles de Providencia parecian interminables ferias	1	CATEGORICAL	0	0
22666	Hate	Gracias al hoy no hablaremos de ilegal ni de traiciones ni de que celebran su puesta en libertad 1000 años antes de tiempo. Me voy a comer. Avísenme si hay algo interesante	0	CATEGORICAL	0	0
22667	Hate	Disfruta tu evento!! Nosotros te lo organizamos, banquetes, menú a tiempos, flautas, taquizas, tacos árabes, pastas, bar de ensalada, waffles bar, etc, con gusto te atendemos 5554383714	0	CATEGORICAL	0	0
22668	Hate	Te gustaría participar en una peli porno? buscamos tu perfil, una tia guarra con ojos bonitos y no muy guapa — Hostia, no te has esforzado mucho, sigue intentándolo	1	CATEGORICAL	0	0
22670	Hate	"El PP exige al Gobierno ""una solución urgente para una inmigración legal, ordenada y sin demagogias"" -"	0	CATEGORICAL	0	0
22671	Hate	"Esta es la foto de un guardia civil atacado con acido por los salvajes de la valla de sale ni en "" La Secta"" ni en ningun medio controlado por el tirano mundialista Soros."	0	CATEGORICAL	0	0
22672	Hate	un TEMAZO árabe	0	CATEGORICAL	0	0
22673	Hate	No es mas imbécil porque no es mas alto... el y su guarra, par de analfabetos funcionales... instigadores y apologistas a la violencia...!!!	0	CATEGORICAL	0	0
22674	Hate	Acá me ven y ya me hablan español, más sudaca no conseguís.	1	CATEGORICAL	0	0
22675	Hate	Cállate puta, si te encanta verme	1	CATEGORICAL	0	0
22677	Hate	Negratas con 6 patas	1	CATEGORICAL	0	0
22678	Hate	Quiero vivir en suecia lastima que no soy un arabe de mierda :(	1	CATEGORICAL	0	0
22680	Hate	Me gustó un video de MAQUILLAJE ARABE / KIM KARDASHIAN - ARAB MAKEUP KIM KARDASHIAN INSPIRED	0	CATEGORICAL	0	0
22681	Hate	Movimiento SEMEN apoya esas tetas. Un RT para difundir la campaña!	1	CATEGORICAL	0	0
22682	Hate	Que te calles puta de mierda	1	CATEGORICAL	0	0
22683	Hate	Grabenselo en la cabeza Baekhyun no es ninguna gata ni puta ni zorra ni es mujer es hombre saben gracias	0	CATEGORICAL	0	0
22684	Hate	Callate q el viernes t vas a llevar un puñetazo trozo d escoria	0	CATEGORICAL	0	0
22685	Hate	Ay callate perra si siempre voy a tu casa bueno hiba porque hsce cuanto no voy jajajaj	1	CATEGORICAL	0	0
22686	Hate	AUMENTAN LAS REMESAS En junio ascendieron a 3 mil 141 millones de dólares, un incremento anual de 23.1% JL	0	CATEGORICAL	0	0
22687	Hate	come mierda, chupa pollas, imbécil cobarde no das la cara por tu equipo y saliste ayer como típico cobarde malnacidos. Algún día te tendré de frente y te partiremos la cara como te lo mereces hijo de puta	0	CATEGORICAL	0	0
22688	Hate	hijos de puta tongazo hasta el final.....Yang no merecía esto	0	CATEGORICAL	0	0
22689	Hate	Que me la suda, cállate y muérete de una puta vez, pedazo de escoria humana	0	CATEGORICAL	0	0
22690	Hate	callate perra q t haces llamar mejor amiga zorra del orto aprende a escribir chau	1	CATEGORICAL	0	0
22691	Hate	Esta es la serie con la que Jesús Hdez-Güero obtuvo la V Beca Jacobo Tosio &gt;&gt;&gt;	0	CATEGORICAL	0	0
22692	Hate	bitch, tu eres la perra' atte reb	1	CATEGORICAL	0	0
22693	Hate	Embestir te con fuerza q chilles al sentir mi.polla en tu coño humedo	0	CATEGORICAL	0	0
22694	Hate	Delci es una puta,pero tu eres una prepago de 5 pesos piaso mierda	1	CATEGORICAL	0	0
22695	Hate	no puta levanta tu coño puta busca trabajo puta consigue un negocio puta chupa una polla puta	1	CATEGORICAL	0	0
22696	Hate	Qué asco y repulsa me levantan los jefes árabes, sus pajas mentales y su machismo rancio.. Arabia Saudita condena a una mujer a dos años de cárcel por abrazar a un cantante	1	CATEGORICAL	0	0
22697	Hate	Tipico : si una chica no le cae otra chica es por que para la otra es una PUTA 😂 pero solo por que no le cae bien	1	CATEGORICAL	0	0
22698	Hate	Perro que perra y cobarde que eres pedacito de mierda es lo que tu eres VI O LA DOR.	0	CATEGORICAL	0	0
22699	Hate	Las necesarias y temporales subidas de impuestos del Gabinete Rajoy acabarán con las manipulaciones de los inmigrantes	0	CATEGORICAL	0	0
22700	Hate	Que te calles puta sadboy de los cojones	1	CATEGORICAL	0	0
22701	Hate	Tu cierra la puta boca, que con las manos manchadas de sangre no se habla o no te lo enseñaron tu padres?	0	CATEGORICAL	0	0
22702	Hate	Sos una malparida no mereces ser feliz puta puta puta	1	CATEGORICAL	0	0
22703	Hate	Si lo merecía, estar en la piel de alguien que sufrió acoso no es fácil. Hay que darle oportunidad a nuevas actrices	0	CATEGORICAL	0	0
22704	Hate	Te cabe, no te lo mereces por zorra	1	CATEGORICAL	0	0
22705	Hate	Cállate perra, Recalentado los que se echan los directivos de TV Azteca cada que te la pasas brincando de verga en verga, por eso dejaste a Fernando, porque te encanta la puteria	1	CATEGORICAL	0	0
22706	Hate	España crea su primer 'campo de refugiados' en la bahía de Algeciras. INMIGRANTES ILEGALES SANCHEZ DIMISIÓN ELECCIONES YA!!	0	CATEGORICAL	0	0
22707	Hate	Los manteros subsaharianos corren a sillazos a la Policía vía	1	CATEGORICAL	0	0
22708	Hate	Obvio tu eres mi mejor amiga por siempre y para siempre, zorra	1	CATEGORICAL	0	0
22709	Hate	El 'acoso injustificable' son unas personas q la siguen en un acto enseñando un mobil con una imagen de un lazo! y ademas..amarillo!	0	CATEGORICAL	0	0
22710	Hate	Tú eres mi zorra favorita	1	CATEGORICAL	0	0
22712	Hate	tu eres mi problema puta x	1	CATEGORICAL	0	0
22713	Hate	ojala te vayas al infierno, que la vida te de todo lo que te mereces por puta.	1	CATEGORICAL	0	0
22715	Hate	Pollaícas = polladas, tonterías, sinsentidos 😂😂	0	CATEGORICAL	0	0
22716	Hate	Y tú eres una perra racista con un enorme sentimiento de inferioridad. Por eso tienes que venir a Twitter buscando protagonismo a costa de soltar mierda aprovechando una desgracia. Deseo que esta sea la última noche de tu vida que te vayas a dormir.	1	CATEGORICAL	0	0
22717	Hate	LA PUTA MADRE LA PUTA MADRE ESTOY LLORANDO. SABIA QUE IBAS A GANAR, LE ESTABAS PONIENDO TODI A ESTO. LO RE MERECES, ESTOY TAN FELIZ. DESEABA TANTO QUE SEAS LA GANADORA.	0	CATEGORICAL	0	0
22719	Hate	Te digo yo que antes estás tú atragantandote con mi polla a que yo esté hundido en tu culo. Por muy bueno que sea, caerias tú antes.	0	CATEGORICAL	0	0
22720	Hate	claro, como tu eres un subnormal retrasado venido de otra planeta. Voy a ir a tu puta casa a romperte un brazo.	0	CATEGORICAL	0	0
22721	Hate	Sois igual de sucios, hijos de puta y vais predicando valores. No merecéis llevar ninguna camiseta, al retiro	0	CATEGORICAL	0	0
22722	Hate	Pero si todo está normal Déjenme decirles que desde el momento en que un país expulsa refugiados y no migrantes la cosa NO está normal....	0	CATEGORICAL	0	0
22723	Hate	Que patético, vergonzosa la historia de chile, un país del tercer mundo sometido a USA que puso a Somoza, Trujillo y muchos otros patéticos dictadores sudacas	1	CATEGORICAL	0	0
22724	Hate	ayer fui a un 18 de disfraces y el que mas guita tiene del grupo se disfrazo de jeque arabe	0	CATEGORICAL	0	0
22726	Hate	La concha de tu madre hija de mil puta!!! Nada más, no lo mereces	1	CATEGORICAL	0	0
22727	Hate	Callate puta que tu fuiste la primera en darle like	1	CATEGORICAL	0	0
22728	Hate	¿Pueden inmigrantes y refugiados remediar la despoblación española?	0	CATEGORICAL	0	0
22730	Hate	Joder nena fóllame como tu sabes, muévete sobre mi, aprieta mi polla con tu coño sin piedad, te abrazo, pego tus pezones contra mi pecho mientras te beso, tus gemidos en mi boca	0	CATEGORICAL	0	0
22731	Hate	Callate hijo de puta mentiroso son pelotudo que seguis mintiendo ladron andate de la Argentina	0	CATEGORICAL	0	0
22732	Hate	Cállate weon vendió. Cómo si no trabajáramos hijo de la gran puta!	0	CATEGORICAL	0	0
22733	Hate	Tengo el Twitter de Celeste en mi celular y yo no puedo creer que con poner 'Milton callate' se llene de favs, la puta madre	0	CATEGORICAL	0	0
22734	Hate	Cállate. Tú eres bien zorra. 🌚❤	1	CATEGORICAL	0	0
22735	Hate	Eso es! Cojones!	0	CATEGORICAL	0	0
22736	Hate	Emiratos Árabes y el Dubai International Financial Centre quieren crear el primer sistema de resolución de disputas basado en blockchain e integrado en un sistema judicial	0	CATEGORICAL	0	0
22737	Hate	CÁLLATE...PERRA	1	CATEGORICAL	0	0
22738	Hate	Si denuncian acoso sexual.—le quitan sus derechos sindicales. Cuando naciste imbécil no tienes remedio.	0	CATEGORICAL	0	0
22740	Hate	DÉJATE DE WEBIAR ZORRA MAL PARIDA YO NO TE TIRO WEAS VKOOK EN LA CARA MARIA JAVIERA TE VOY A SACAR LA CTM	1	CATEGORICAL	0	0
22741	Hate	Puta de su madre..... Que esta mujer es RECONTRA imbécil y tenemos que pagarle con nuestros impuestos... Le hacen saber que su JEFA SAMURAI recibió dinero SUCIO y ella se convence mas, que tienen que LUCHAR CONTRA LA KORRUPCION ... SACATE LA MIERDA DE LA CABEZA... MUJER	1	CATEGORICAL	0	0
22742	Hate	⚠️ Saltan la valla de al grito de 'racistas'.	0	CATEGORICAL	0	0
22743	Hate	tú eres la perra idiota y yo el viejo, okurr	1	CATEGORICAL	0	0
22744	Hate	ya ke les arabes ki font ca????	0	CATEGORICAL	0	0
22745	Hate	Puto mentiroso de mierda te has acostado con chicas, maldito hijo de perra. Te mereces todo lo que te está pasando, .	0	CATEGORICAL	0	0
22746	Hate	Mis tios diciendo que ines arrimadas es una zorra, a ver callate la boca	1	CATEGORICAL	0	0
22747	Hate	TÚ eres la super RE QUE IDIOTA ¡¡DIOS TE MALDIGA Y TE DESTRUYA ERES GRAN MIERDA PENDEJA PUTA JODIDA DEL RE PUTO MIERDA GOBIERNO, DIOS MALDIGA Y MANDE AL INFIERNO A TODOS LOS QUE FIRMARON ESA PUTA LEY, DIOS TE LLENE EL CULO DE CÁNCER RE MI	1	CATEGORICAL	0	0
22748	Hate	tu no eres artista, tu eres una puta buscando enchufado, con el perdón de las putas.	1	CATEGORICAL	0	0
22749	Hate	28: te amodio, odio a la perra de tu amiga ☺️☺️pero tú eres mi vida *tijerazo*	1	CATEGORICAL	0	0
22750	Hate	C I N T A QUE TE CALLES LA PUTA BOCA SI NO ME VAS A ENSEÑAR NADA QUE LO PASO MUY MAL JODER	0	CATEGORICAL	0	0
22751	Hate	Tu eres mi puta y yo soy tu crush yo soy tu puto y tu eres mi cruz	1	CATEGORICAL	0	0
22752	Hate	Deben darle cadena perpetua a todos los inmigrantes que lleguen a delinquir en un país donde le abren sus puertas. Y que paguen esa condena en ese país. No se puede morder la mano de quien te da de comer...	1	CATEGORICAL	0	0
22753	Hate	Disfruta tu evento!!Nosotros te lo organizamos, banquetes, taquizas, menú a tiempos, tacos árabes, pastas, bar de ensaladas, waffles bar, etc con gusto te atendemos 5554383714	0	CATEGORICAL	0	0
22754	Hate	Tú eres la culpable, perra >:v	1	CATEGORICAL	0	0
22755	Hate	Primas de 2.000 euros para los indocumentados que se marchen de Francia vía	0	CATEGORICAL	0	0
22756	Hate	Te conteste zorra, te conteste, asi que callate y contestame.	1	CATEGORICAL	0	0
22757	Hate	"NINGÚN LIDER ÁRABE PUEDE CONCEDER JERUSALÉN. Según los informes, el rey saudí, Salman bin Abdulaziz se hará cargo de la ""política palestina"" de Arabia Saudita, lo que sugiere una diferencia entre el Rey y su hijo,..."	0	CATEGORICAL	0	0
22758	Hate	es que con ese escote pareces una guarra', 'esa falda tan corta...', 'las medias de rejilla... (puta)' en fin.	1	CATEGORICAL	0	0
22759	Hate	Whe puta no, es estupida,mongola, huele pedos,imbecil,plana,costrosa,zorra y pedofila	1	CATEGORICAL	0	0
22760	Hate	1MILLON “ARABE”🔥🚀❌	0	CATEGORICAL	0	0
22761	Hate	Hoxe meu abuelo vaime enseñar a usar a escopeta e estou superemocionada 😍😍😍 a miña nai non lle fai puta gracia pero me da iwá	0	CATEGORICAL	0	0
22762	Hate	": ""Es una estrategia [para justificar la represión] que han usado las dictaduras, con el sello cubano. Ha habido un exilio que yo lo llamo una ""crisis de refugiados"", producto de la peor crisis económica que ha tenido Latinoamérica""."	0	CATEGORICAL	0	0
22763	Hate	Te mereces que te agarremos a patas en la zorra, gargajos y combos en el hocico viejo culiao, ojalá no te cruces en mi camino	0	CATEGORICAL	0	0
22764	Hate	Cállate zorra jajaja	1	CATEGORICAL	0	0
22765	Hate	Claro pero luego el rap, los chavales q improvisan y rapean 'lo único q saben decir es tu novia es una zorra, tu madre es una puta', seguro q sí... no tenéis ni idea. eres ENORME.	0	CATEGORICAL	0	0
22766	Hate	Callate bot hijo de puta	0	CATEGORICAL	0	0
22767	Hate	El director de la empresa Impsa, Francisco Rubén Valentifue detenido esta tarde. El hombre, con domicilio en Mendoza, había viajado hacia los Emiratos Árabes 48 hs antes de que el juez Bonadio, a cargo de la causa por los cuadernos de las coimas , ordenara su detención. La Nación	0	CATEGORICAL	0	0
22769	Hate	tu eres la perra	1	CATEGORICAL	0	0
22770	Hate	Y ME PONGO ÁRABE, ÁRABE CUANDO TOMO JARABE, JARABE. AHRE.	0	CATEGORICAL	0	0
22771	Hate	L- El mejor luegar para tener mi polla ahora mismo es en la garganta de Wicca, llenándome de babas	1	CATEGORICAL	0	0
22772	Hate	Pero tu eres una perra sucia	1	CATEGORICAL	0	0
22773	Hate	Una razón más para odiar a Arturo Vidal. Sudaca, chileno y además del barça 🙌🏻🙌🏻🙌🏻	1	CATEGORICAL	0	0
22774	Hate	Nada mal la LPF ante los equipos extranjeros en la Liga Concacaf. ●Árabe Unido 🇵🇦3-0 Arnett Gardens. ●Diriangén FC 0-4 CD Universitario🇵🇦. ●Tauro FC 🇵🇦1-0 Real España.	0	CATEGORICAL	0	0
22775	Hate	Algo estilo 'Hijos de puta, sinvergüenzas' se puede enseñar? 😂	0	CATEGORICAL	0	0
22776	Hate	Kösem se lo merecía, fue muy zorra después	1	CATEGORICAL	0	0
22777	Hate	Como Salvaron al Evangelicalismo Para los cristianos negros, el acoso sexual y la violacion son un problema tan importante como el aborto.	0	CATEGORICAL	0	0
22778	Hate	Pero eh, que las mujeres son unas santas y los hombres unos hijos de puta, machistas, opresores.. puto asco de sociedad, las leyes no son iguales para ambos generos.	0	CATEGORICAL	0	0
22779	Hate	Si un español agrede a un GC, echándole cal viva, excrementos, etc,le caen 5 años de cárcel, si lo hace un subsahariano e inmigrante, le damos cobijo,comida,etc algunos partidos políticos lo aplauden,si piensas como yo,algunos gilipollas te llaman,racista,franquista y fascista.	1	CATEGORICAL	0	0
22780	Hate	Les destrozas la vida a siete menores y te premian con solo 7 meses de cárcel. ¿ ¿Cuál es el secreto de tanta magnanimidad con un violador compulsivo? No hay secreto, es un 'pobrecito inmigrante'. Angela Merkel, se puede decir que es una cooperadora necesaria en esas violaciones.	1	CATEGORICAL	0	0
22781	Hate	Cállate puta!	1	CATEGORICAL	0	0
22783	Hate	Retratao el roomba sudaca.	1	CATEGORICAL	0	0
22784	Hate	Toma hijo de re mil puta,te mereces eso y una buena cagada a palo solo,son unos pedazo de mierda	0	CATEGORICAL	0	0
22785	Hate	callate fascista nazi franquista cerdo andaluz vago hijo de puta cuñao viva el RESPETO y la DEMOCRACIA LIBERTAD A LOS PRESOS POLITICOS	0	CATEGORICAL	0	0
22786	Hate	Una serie genial, que habla de tabús que poco a poco dejan de serlo: el suicidio, la violación y el acoso escolar.	0	CATEGORICAL	0	0
22788	Hate	Aquí podemos ver un grupo de simpáticos moromierdas, basura de la que a le gusta tanto recoger del mar. Como se puede apreciar están totalmente integrados en la sociedad europea. ¿Son o no son como monos salvajes, sucios, delincuentes, violadores y pendencieros?	1	CATEGORICAL	0	0
22789	Hate	Me parece mal que veáis cultura de violación por ahí y hasta os parezca gracioso que violen a mujeres. Soys escoria.	0	CATEGORICAL	0	0
22790	Hate	Vienes a las mías..., 'políticos' no España, con Franco eso no pasaba teníais lo que queríais, todos por igual, el fanatismo por la independencia llegó después con atontaos a los que votamos, yo soy de c's por innovar no por o	0	CATEGORICAL	0	0
22791	Hate	tú eres la zorra madre de un asesino con gen izquierdoso y separatista!!!	1	CATEGORICAL	0	0
22792	Hate	Que ganas de comerme unas empanadas árabes con mucho limónnnnnn. Por Dio😍😍😭😭	0	CATEGORICAL	0	0
22793	Hate	te sigo amando pero no lo mereces, perra.	1	CATEGORICAL	0	0
22794	Hate	Ya deseo castigarte de una buena vez perra de mierda, mereces que te rellene una y otra vez de muchos chorros de semen hasta dejarte preñada!	1	CATEGORICAL	0	0
22795	Hate	no friegas el suelo	0	CATEGORICAL	0	0
22796	Hate	VE COMO QUIERAS YO SE DE MIS HERMANAS ARABES LES CONSIDERO QUE SON LUCHADORAS Y OS ECHO DE MENOS SE QUE ESPERO QUE OS VEA OS EXTRAÑO🥰😘😘	0	CATEGORICAL	0	0
22797	Hate	Jamas Ramos no t compares con ese Friky, ese hijo de puta separa y daña un pais, tu eres un crack	0	CATEGORICAL	0	0
22798	Hate	A pedirle papeles a todas las personas en la calle y pedir visa a todos el que quiera venir y deportar ilegales si no tenemos control en los aeropuertos y puertos y frontera estamos jodidos invasión silenciosa vivir con tu enemigo sin contar con los apátridas estamos en guerra	1	CATEGORICAL	0	0
22799	Hate	cual ping si tu eres sudaca ademas entiende ptm HITS PUTOS NORMALES NO HITS QUE VAN CON COMBOOO	1	CATEGORICAL	0	0
22802	Hate	Si tu eres otro delincuente hijo de puta porque o sales del país porque sabes, lo que te pasa si dejas Venezuela maldito delincuente Horita te sientes grande pero todo algún se acaba y el día que pase eso cairas fondo malandro hijueputa	0	CATEGORICAL	0	0
22803	Hate	Creo q el Smirnoff y Arabe de con UNA COMBINACION DEL DIABLOOO	0	CATEGORICAL	0	0
22804	Hate	New video posted: brunoymaria Mi mujer es muy Puta y Folla con un Fetichista	1	CATEGORICAL	0	0
22805	Hate	"Mira IMBÉCIL y okupa ⁦⁩ ¡Menudo cachondeo! Los que acoges se van de vacaciones a sus ""peligrosos"" países con las ayudas que les das. NO ES UNA CRISIS HUMANITARIA, ES UNA INVASION DE JETAS, DELINCUENTES y VIOLADORES."	1	CATEGORICAL	0	0
22806	Hate	Las viejas de antes, puteaban bonito para ganar dinero. Las de hoy acusan de acoso o violacion a algún pobre y buen hombre.	1	CATEGORICAL	0	0
22807	Hate	Cállate perra que deje la ventana del balcón del apto abierta jajajajaja me quiero matar	1	CATEGORICAL	0	0
22808	Hate	Feliz Novidad , tu eres una fuerte Perra	0	CATEGORICAL	0	0
22809	Hate	"Los refugiados se van de vacaciones a sus ""países en guerra"" No cabe un mentecato más."	1	CATEGORICAL	0	0
22810	Hate	¿No sabes que es?, aunque hay gente que conoce muy bien de la comida árabe, averígualo aqui El Tahinat Beid	0	CATEGORICAL	0	0
22812	Hate	Cuando un hombre da su opinión es un hombre. Cuando lo hace una mujer es una puta.	1	CATEGORICAL	0	0
22813	Hate	Menos aspavientos y más hechos: los demandan una verdadera protección legal en el ejercicio de sus funciones. Comenzando por las agresiones y lesiones producidas en la valla de Ceuta.	0	CATEGORICAL	0	0
22816	Hate	Sos una hija de puta mala.madre pobre ángel todo x una tablet perra mal parida no te mereces nada vos presa tenes que ir no al sicólogo .	1	CATEGORICAL	0	0
22817	Hate	"Otras voces: ¿Una sudaca y un discapacitado juntos? Por los papeles, o por la pasta"""" vía """	1	CATEGORICAL	0	0
22818	Hate	Hoy, en mi intento de que los tíos del güero coman cosas ricas en su último día de vacaciones, he engordado como 4 kilitos creo.	0	CATEGORICAL	0	0
22819	Hate	CALLATE YO ME LO DESCARGE YEGUA HIJA DE PUTA EN EL GRUPO HACES LO MISMO y de paso te dejo a moria	1	CATEGORICAL	0	0
22820	Hate	¿Poesía feminista árabe? Acá una muestra	0	CATEGORICAL	0	0
22821	Hate	Huyen de una guerra... de dónde sacas tu eso? Por eso Suiza y Bélgica han retirado la condición de refugiados a más de 400 personas que volvían de vacaciones de sus países, en los que los perseguían?. Es todo un cuento y un negocio de las ONGs. Sino, por qué van a ..	1	CATEGORICAL	0	0
22823	Hate	A la en el taller de zapatero remendón le cobraron de más, le pidieron anticipo. A la no le pasa eso Racismo a la inversa? Problema de güeras	0	CATEGORICAL	0	0
22824	Hate	Te mereces lo mejor de todo' MENTIRA >:V ELLA ES UNA ZORRA QUE SE METIÓ CON EL OTRO ARRUINA PAREJAS(?)	1	CATEGORICAL	0	0
22825	Hate	Siria crea un comité gubernamental para el retorno de los refugiados	0	CATEGORICAL	0	0
22827	Hate	Tú ni tu puta coalición me van a enseñar de izquierdas... fracasados!	0	CATEGORICAL	0	0
22828	Hate	Tráiganme al puto árabe 🤦🏽‍♀️🤦🏽‍♀️🤦🏽‍♀️🤦🏽‍♀️🤦🏽‍♀️🤦🏽‍♀️🤦🏽‍♀️🤦🏽‍♀️	1	CATEGORICAL	0	0
22829	Hate	Casado y Rivera contra la inmigración ilegal. Sánchez e Iglesias a favor de la invasión masiva y violenta de subsaharianos.A quién preferirán los españoles?	0	CATEGORICAL	0	0
22830	Hate	Tu eres el pendejo que ofreció a sacar a las víboras del pri de los pinos, entoloachado hijo de puta???	0	CATEGORICAL	0	0
22831	Hate	"Si dedicáramos tanto ""entusiasmo"" en deshaucios, refugiados, presos políticos, subida de luz, contratos basura, etc... en lugar de dedicarlo a Pablo Casado, creo que nos iría un poquito mejor."	0	CATEGORICAL	0	0
22832	Hate	Joder nena, como me gusta cuando frotas tu coño empapado con mi polla y mis huevos, sentir ese calor, tus nalgas sobre mi, tu maravillosa espalda moviéndose tan sexy, quiero follar contigo ahora	0	CATEGORICAL	0	0
22833	Hate	Que hace una mujer fuera de la cama? Turismo Y fuera de la casa? Turismo internacional Y en el supermercado? Turismo comercial	1	CATEGORICAL	0	0
22836	Hate	Yo amo que te calles zorra 💗	1	CATEGORICAL	0	0
22837	Hate	Cosas como estas calman mi alma. NECESITO LA SEGUNDA TEMPORADA PERO A LA VOZ DE YA, APÚRATE GÜERO QUERIDO 🙏🏾	0	CATEGORICAL	0	0
22838	Hate	Tu eres el traidor hijo de puta... ubieras botado a favor de la vacancia..traidor.	0	CATEGORICAL	0	0
22839	Hate	QUE ORGULLOSA ESTOY DE MI HERMANO LA PUTA MADREEEE❤ Te mereces esto y mas ❤ felicitaciones también unos genios👏👏👏	0	CATEGORICAL	0	0
22840	Hate	¿España puede (y debe) duplicar su población inmigrante? Yo creo que la pregunta sería que impacto tiene esa inmigración? Y qué vamos hacer para que se adapten a nuestra cultura. No pueden haber colegios con tasas altísimos de fracaso esc vía	0	CATEGORICAL	0	0
22841	Hate	bloquea a usuarios que le llaman PUTA. Él puede llamar puta a su madre pero nadie puede llamarle puta a él.	0	CATEGORICAL	0	0
22842	Hate	Todos sabemos que tú eres la perra dónde sea	1	CATEGORICAL	0	0
22843	Hate	Bufete de Nuria Vandenberghe: Una abogada proisraelí, antimusulmana y fan de Trump denuncia a 602 inmigrantes que saltaron la valla de Ceuta - Público	0	CATEGORICAL	0	0
22844	Hate	YA CALLATE PERRA PLIS	1	CATEGORICAL	0	0
22845	Hate	Alguien sabe como quitar de i calendario los meses árabes y regresarlo a gregoriano/México plox según yo estamos en 19Dhul-Qhui dah	0	CATEGORICAL	0	0
22847	Hate	No le quiero enseñar a mi papá a usar whatsapp porque en su grupo de natación hay mucha zorra suelta. 😖	1	CATEGORICAL	0	0
22849	Hate	Por favor...	0	CATEGORICAL	0	0
22850	Hate	callate mexicano hijo de perra,	0	CATEGORICAL	0	0
22851	Hate	Callate imbécil, Ojalá le pase lo mismo pero s tu puta madre	0	CATEGORICAL	0	0
22852	Hate	Como cuando juegas billar con un arabe, musulman , y falla un tiro y normal se enfada, es como “todos abajo puede traer una bomba “ y mejor lo dejas ganar jajaja 😭🤷‍♀️	1	CATEGORICAL	0	0
22853	Hate	Ver las series en ingles subtituladas al español esta bien Pero ver Daniel el Tigre en portuges subtitulado en arabe Ufffff eso es otra historia	0	CATEGORICAL	0	0
22854	Hate	Ayy gracias en verdad, te mereces todo lo bueno del mundo \>:v/ ahre eres lo + y me caes de puta madre peeero no tengo WhatsApp ;-; a que esa no te la esperabas ;y	0	CATEGORICAL	0	0
22855	Hate	El siendo puta por un día, pa cuándo?	0	CATEGORICAL	0	0
22856	Hate	Cobarde primero la lías y luego te escondes eres de lo más bajo de la raza humana pero claro tu eres hijo puta catalerdo	0	CATEGORICAL	0	0
22857	Hate	Esto es una puta mierda q da un asco insuperable. No me lo puedo creer, pero q clase de jueces y fiscales tenemos porque esto no va de partidos políticos, va de mentalidades y es insoportable	0	CATEGORICAL	0	0
22858	Hate	RAOUL OLE TU COÑO, TU POLLA, WATHEVER. HIJO MIO QUE BIEN LO HAS HECHO Se va a mear en Cepeda el Lunes al igual que los demás expulsados hicieron contra Cepeda.	0	CATEGORICAL	0	0
22859	Hate	buen decia mi abuelo ... la mas callada y la que dice que no es la mas puta	1	CATEGORICAL	0	0
22860	Hate	Les arabes ❤️😭	0	CATEGORICAL	0	0
22862	Hate	Siguen siendo mercancía y de la barata ,como los árabes vendedores de coroto.	1	CATEGORICAL	0	0
22863	Hate	malditos árabes, como pueden entender esto	1	CATEGORICAL	0	0
22864	Hate	Que temazo arabe dios mio	0	CATEGORICAL	0	0
22865	Hate	Pobrecillos. Es que dan lastima. Aunque no entiendo por que ninguno de los asaltantes de la valla de Ceuta tenía aspecto de estar desnutrido o de haber pasado calamidades. Más bien, parecían recién salidos de un gimnasio.	1	CATEGORICAL	0	0
