,ID,Target,Tweet,label,categorical,subjectivity,polarity
3128,3326,Hate,We are above the law - migrants throw garbage at Rome's ancient sites - Free Speech Time -,1,CAT,0,0
3129,3327,Hate,to invest in vocational training for to enhance their integration in the host country through employment or entrepreneurship,0,CAT,0,0
3130,3328,Hate,"One of the biggest political crooks in the history of the world. When history exams his claims about Iraq, weapons of mass destruction, Libya and the refugees he will be seen as the architect of the destruction of most of the middle east",0,CAT,0,0
3131,3329,Hate,countries may be paid to host migrants in secure centres,0,CAT,0,0
3132,3330,Hate,Time to Stop Illegals from using kids as a get out of jail card and Deport Never let them see a U.S City Stop ASAP No Illegals,1,CAT,0,0
3133,3331,Hate,"Theyre death throes. The louder they get, the closer they are to the end of the (D)socialist rd world dumbsh*t party. The do as I say, not as I do party. Motto: Commies R US!",1,CAT,0,0
3134,3332,Hate,Emergency services rushed to the scene yesterday,0,CAT,0,0
3135,3333,Hate,We appreciate the ongoing advocacy for immigrants by and,0,CAT,0,0
3136,3334,Hate,% of Syrian refugee kids live in poverty in Jordan: UN,0,CAT,0,0
3137,3335,Hate,Lesson for the USA regarding disappearing affordable housing: How over wealthy immigrants took a back door into Vancouver and Torontos housing markets,0,CAT,0,0
3138,3336,Hate,Immigration: The US lost track of almost children last year. Here's why people are outraged now. -,0,CAT,0,0
3139,3337,Hate,"There's an agenda Jprdan: White genocide is a crime.'EU funded report tells journalists not to write negative articles on migrant crisis' ""It even urges them to report colleagues to the authorities for 'hate speech crimes'."".",1,CAT,0,0
3140,3338,Hate,Anti American Illegal immigrant uprising in California gets exceedingly worse for American citizens who are now in grave danger. They are in a state of emergency.,1,CAT,0,0
3141,3339,Hate,"Still so good: ""She and the other white writers who marveled over my luck wanted to try on my Otherness to advance their value in the literary marketplace, but I dont think they wanted to grow up as an immigrant in the United States.""",0,CAT,0,0
3142,3340,Hate,Immigration committee holding special hearings on asylum seekers will be interesting. Looking forward to how this plays out.,0,CAT,0,0
3143,3341,Hate,US must stop separating migrant children from parents: UN,0,CAT,0,0
3144,3342,Hate,Russia Liquidates Its US Treasury Holdings | Zero Hedge No surprise here...,0,CAT,0,0
3145,3343,Hate,This makes me happy. The only thing that would make me happier is if they just made them do a u turn at the border.,1,CAT,0,0
3146,3344,Hate,Nicola learn your lesson that its the very non Scots and migrants who stopped Independence can we have our dropped kerb legislation first,0,CAT,0,0
3147,3345,Hate,Immigration leads to people not being used to self mange in the NHS I often hear in our country well its not your country u take,0,CAT,0,0
3148,3346,Hate,"Alabama: Illegals Force -Year-Old Girl to Watch Murder of her Grandmother, Then Behead Girl",1,CAT,0,0
3149,3347,Hate,Democrats need to change that Hispanic split: % of Hispanics surveyed here think most immigrants are in the United States illegally. That is likely a contributor to Dems not being able to win Hispanic votes by a bigger margin:,1,CAT,0,0
3150,3348,Hate,Citiziens of Malm/Sweden prtoests. They cannot go out by night - specially women - because foreign criminal refugees have the power on streets. Sweden run quick into a third world country level.,0,CAT,0,0
3151,3349,Hate,"When did Angela Merkel last said something ""hello germany/berlin/cologne/munich I LOVE YOU, THANK YOU!"" ?Oh. Never happened. She even threw away our country flag.Oh, and invited billion of illegal aliens into our country, while other imigrants like turks, are already so toxic",1,CAT,0,0
3152,3350,Hate,Giddy Up Friday Night Document Surprise from Office of Inspector General,0,CAT,0,0
3153,3351,Hate,A Pallet of Bricks arrived today just in time to be placed on our Memorial Wall tomorrow on our broadcast via We are also shipping out several bricks to Patriots that ordered Help Ord,1,CAT,0,0
3154,3352,Hate,Will islam ever be at peace with its self as it goes to war with itself no wonder Uk people do not accept its refugees,1,CAT,0,0
3155,3353,Hate,Could you please explain why you praised the research of an anti-Muslim and anti-immigrant foundation linked to Orban's far-right government? Or why you are hosting events at the Hungarian Embassy for this foundation? h,0,CAT,0,0
3156,3354,Hate,are not immunized therefore bringing more illness into our country.,1,CAT,0,0
3157,3355,Hate,Hundreds of immigrant children are still separated from their parents but the Trump admin thinks that sounds like a personal problem: They filed a court doc Thursday arguing that ACLU attorneys should be the ones to try find the missing parents that were deported w/o their kids,0,CAT,0,0
3158,3356,Hate,Beware USA + Europe from illigal immigration !,1,CAT,0,0
3159,3357,Hate,"The idea is to bring in the ""dreamers"" so that they vote for Democrats because Dems know they have to import their voters. That is literally the only reason the Democrats care about this issue. In the meantime, YES THEIR PARENTS",1,CAT,0,0
3160,3358,Hate,"Migration isnt possible to stop with humanity !!! Sorry, only to execute them open with TV will end this stream immidiatly. Europes humanity will not allow to do this and this means millions of refugees will come and destroy the own countries and everything of civilisation.",1,CAT,0,0
3161,3359,Hate,"After Libs Help Them Avoid Audit, California DMV Finds Bad Voter Registrations",1,CAT,0,0
3162,3360,Hate,"Welcome to Final Wave Feminism: The acceptance of a rape culture and Islam. So long as it isn't perpetuated by Western men, they are fine with it. Tell others not to rape doesn't apply while Muslim in Scandinavia.",1,CAT,0,0
3163,3361,Hate,"Before and , was a young girl whose immigrant parents were deported. Don't miss her stunning memoir MY FAMILY DIVDED.",0,CAT,0,0
3164,3362,Hate,Immigrants Using Nearly Percent More Food Stamps than Americans via,0,CAT,0,0
3165,3363,Hate,President Trump Hosts Law Enforcement Roundtable on MS-13 Gangs and Immigration Issues,0,CAT,0,0
3166,3364,Hate,"Our neighbors need to know they'll be safe in school, or when getting critical health care. MUST sign SB35 to keep our immigrant communities safe.",0,CAT,0,0
3167,3365,Hate,Im so excited to announce my partnership with . Ill be teaching people my secrets to the kitchen in an intimate cooking class in LA with . All proceeds will be donated to the Americans for Immigrant Justice foundation,0,CAT,0,0
3168,3366,Hate,"Build a wall. Give illegal immigrants a year to come forward and give them a pathway to citizenship. After a year, if they havent come forward, they will be deported.",1,CAT,0,0
3169,3367,Hate,Immigration in a picture,0,CAT,0,0
3170,3368,Hate,Lets get it straight universal credit is more to do because of the impending numbers of migrants poor people are the victims,0,CAT,0,0
3171,3369,Hate,Mexicos not sending their best. Theyre dumping their killers aka garbage on us.,1,CAT,0,0
3172,3370,Hate,"migration from the Islamic world, seeded with terrorist cells, is the greatest threat to Europe from Middle East. But would not a U.S. war w-Iran increase rather than diminish that threat?Another neocon nightmare; Bolton a discredited failure.",1,CAT,0,0
3173,3371,Hate,Immigrants convicted of felonies and serious misdemeanors should be subject to citizen revocation and deportation. Why are we keeping criminals here?,1,CAT,0,0
3174,3372,Hate,Tells Not to give Immigrants DNA test to make sure their the kids parents just hand them over to Child Trafficers like Obama via,0,CAT,0,0
3175,3373,Hate,"The budget of the armys in several countries of the region will say, who is able to react. Its only important, if USA or Russia are involved, if an adventure goes in a new round, which undertakes us.",0,CAT,0,0
3176,3374,Hate,"We must dismantle myths that excuse hateful immigration policies and harsh enforcement. The truth is that immigrants are a benefit to our communities, not a burden. And the essential truth is that they are people, and our moral duty is to welcome.",0,CAT,0,0
3177,3375,Hate,"Over the past years, World Relief has welcomed nearly women and girls fleeing persecution. Give today to support our work in welcoming refugee and immigrant women and their families.",0,CAT,0,0
3178,3376,Hate,"Wrong! Egypt did not have a welfare state. Jesus family did not put a strain on its economy. Therefore Jesus being a refugee in Egypt should not affect tour view of refugees. no welfare state, open boarders welfare state, closed boarders *btw welcome back, CHH needs you*",0,CAT,0,0
3179,3377,Hate,That will give him something to try for. AZ says he is gone. He voted correct but his ideas on illegal immigration is not ours. (AZ),0,CAT,0,0
3180,3378,Hate,"""I that book You carry"" quote from , KAMALA! THE BOOK IS THE CONSTITUTION DOES NOT PROTECT RIGHT OF ILLEGAL IMMIGRANTS. Kamala Harris, intend to follow U.S. Constitution.",1,CAT,0,0
3181,3379,Hate,Undocumented drunk driver' killed Oregon couple on motorcycle via,1,CAT,0,0
3182,3380,Hate,Amazing Legal Immigrant Lady,0,CAT,0,0
3183,3381,Hate,"These animals are ungrateful invaders. Parasites, sucking off the liberal tit of the host country.",1,CAT,0,0
3184,3382,Hate,Bloody Germany who needs Germany we dont want their Visa plans were are fed up of being over ran by migrants no Uk Jobs threaten,1,CAT,0,0
3185,3383,Hate,Frustration and heartbreak as migrant parents look for kids,0,CAT,0,0
3186,3384,Hate,They ask us to integrate into society and to learn the German language - but I couldn't find a place to live for three years because my requests were ignored,0,CAT,0,0
3187,3385,Hate,"Try or . and , can you help or give direction?",0,CAT,0,0
3188,3386,Hate,"Since years its a fight between muslim and christian religion, which is better and right. The fighter of both sides have blood on her hands. And it dont stop, now many refugees bring war to other countries. Culturell exchange isnt possi",0,CAT,0,0
3189,3387,Hate,"If he makes a recommendation of refugees (or the the contractors want), then know that there is no...",0,CAT,0,0
3190,3388,Hate,IDK if you have to explain the purpose of a huge blob of concrete that was partially built by flattening an immigrant neighborhood then maybe you're doing something wrong.,0,CAT,0,0
3191,3389,Hate,Join the Patriots & order a laser engraved brick to help today,1,CAT,0,0
3192,3390,Hate,"Christians in Iraq and Syria are facing genocide---. Unlike the thousands of refugees pouring into Europe, who...",0,CAT,0,0
3193,3391,Hate,"Illegal Immigrant BEHEADS -Year-Old Special Needs Girl, Murders Grandmother, Officials Say by",0,CAT,0,0
3194,3392,Hate,"DHS expands power to initiate deportations for Immigrants with Criminal records, False Documents or Collect U.S Benefits % of Mexican And Central American on Welfare ! Scott Puritt - -",1,CAT,0,0
3195,3393,Hate,Bincy and Sony share their experience of dealing with Carmento Immigration: via,0,CAT,0,0
3196,3394,Hate,"Calais Jungle refugees get a grip France they are visitors ,they have no rights or in a position to demand ,Europe needs to get a grip",1,CAT,0,0
3197,3395,Hate,"PHOTO OF SHOOTER IN TENN CHURCH ATTACK | Sudanese Immigrant ArrestedEmanuel Sampson, , From Sudan",0,CAT,0,0
3198,3396,Hate,"Green tried to prevent a plane from leaving w-migrant to be deported on board. Unlike in Sweden, the activist was promptly arrested &amp; the plane departed.Finland took action to control events instead of allowing activists to control them.",0,CAT,0,0
3199,3397,Hate,Must take decisive action for sealing borders with B'desh to prevent rampant illegal migration encouraged by one community,1,CAT,0,0
3200,3398,Hate,"With close to million USD a month required to feed refugees in , _x0081_ and _x0081_ call for more solidarity from donors. Ethiopia is also facing massive internal displacement crisis!!!",0,CAT,0,0
3201,3399,Hate,French police were tracking van in which child refugee was shot,0,CAT,0,0
3202,3400,Hate,"Immigrants come here on family-based visas, without regard to their skills As a result, half of all immigrant households receive Welfare will stop this via",0,CAT,0,0
3203,3401,Hate,You can take action by calling the White House -456-1111 and your congressional representative.,0,CAT,0,0
3204,3402,Hate,"is now seeing a rash of rape, of women being sexually...",1,CAT,0,0
3205,3403,Hate,"The new art is directly across the entrance to Cabeza Prieta, the natl wildlife refuge near the US/ in a region with the highest migrant death rate due to the brutality of the desert crossing |",0,CAT,0,0
3206,3404,Hate,"I just pledged $2,500 for the border wall. Do It",1,CAT,0,0
3207,3405,Hate,France: 'French restaurants turn to undocumented migrants to fill vacant jobs'Instead of employing native European French citizens France has even surrendered their jobs to invaders.,1,CAT,0,0
3208,3406,Hate,President Trump is a BSer. President Trump tells the Truth. Both things can be true.,0,CAT,0,0
3209,3407,Hate,documents the life of refugees living in Cox's Bazar camps in an ongoing basis. View more at,0,CAT,0,0
3210,3408,Hate,It is hilarious seeing these Antifa idiots marching against fascism while waving a communist flag. MORONS!Be a Patriot & help & order Bricks today at this Our Products,1,CAT,0,0
3211,3409,Hate,"No compassion for Canadians though eh Justin?:Gang violence caused by non-White immigration, transit congestion caused by overpopulation and immigrant invasion. asylum seekers means Canadians lose their nation.It's time to let 'di",1,CAT,0,0
3212,3410,Hate,Stay well clear of Scottish power if you want to get your meter changed months waiting months of being ignored not good,0,CAT,0,0
3213,3411,Hate,", my community stands ! Show that by supporting U.S. refugee resettlement!",0,CAT,0,0
3214,3412,Hate,"We are still hopeful that we can return in a month or two months. That Burma will accept us along with all the conditions. If they do not, we want the world to give us justice and make it possible for us to go back.",0,CAT,0,0
3215,3413,Hate,migrants shot dead while escaping from camp,0,CAT,0,0
3216,3414,Hate,allocates $10mn to UN agency for Palestine refugees...,0,CAT,0,0
3217,3415,Hate,Pablo wont Fair well in TRASH will be taken out!! NOW,1,CAT,0,0
3218,3416,Hate,News from wurde gerade verffentlicht! Vielen Dank an,0,CAT,0,0
3219,3417,Hate,"Under Trump, Muslim refugees from Burma (Rohingya) are numero uno via Why the hell we importing trouble for USA ? Islamists never assimilate for the simple reason their religion does not PERMIT assimilation into other societies.. Period !",1,CAT,0,0
3220,3418,Hate,Germany greenlights controversial migrant transfer centers,0,CAT,0,0
3221,3419,Hate,Article dun prof contributeur le fminisme dans lducation nationale: criture inclusive et immigrationnisme anti White Male via,0,CAT,0,0
3222,3420,Hate,This Democrat Wants You to Pay Every Illegal Immigrant for Coming to the US,1,CAT,0,0
3223,3421,Hate,"What the hell is this? Is this part of the healthy conversation you were just preaching to us about? She's our First Lady, like it or not. She's also an immigrant, a mother and daughter, and fuck you for allowing this. ht",0,CAT,0,0
3224,3422,Hate,"Stop calling them immigrants, they are illegal alien SCOFFLAWS and should not be here.",1,CAT,0,0
3225,3423,Hate,FRANCE INVADED BY RABID MUSLIM BABOONS !! Civil War Against Muslim Immigrants? via,1,CAT,0,0
3226,3424,Hate,"Immigration changes lives with unmatched dreams where people expect to be housed , to live the American dream !! While Millions of Americans never reach that height because of over populated Migrants who expect much and get angry and viol",1,CAT,0,0
3227,3425,Hate,What kind of goons and buffoons stop a magazine launch!,0,CAT,0,0
3228,3426,Hate,"Windrush migrant, , died under extreme stress trying to prove his citizenship, lawyer says",0,CAT,0,0
3229,3427,Hate,The Home Office has put on hold plans to re patriate Glasgow failed asylum seekers with a week to go its always bad news for Brits where migrants are concerned and a Pakistani Home Office Minister Sanjiv Javid it will never get better,1,CAT,0,0
3230,3428,Hate,"Austria Public TV club Amnesty accusing migration policy of of increment^^ of dead migrants Nice extortion...China, Russia, SA etc NOT responsible, only Europe is blamedWhy not their boss Soros for incitation ? ://",1,CAT,0,0
3231,3429,Hate,"In honor of World Refugee Day on June , our Chicago office is going to raise $30k in days. Join our peer-to-peer fundraising campaign: designed to assist not only refugees, but also immigrant populations and vulnerable peopleour new neighbors.",0,CAT,0,0
3232,3430,Hate,Massive DNC voter fraud! Time for Justice!,1,CAT,0,0
3233,3431,Hate,Im in Coxs Bazar this week seeing brilliant work in the Kutupalong refugee camp. Monsoon season just stepped up a gear. After just two days of heavy rains &amp; there is water everywhere.,0,CAT,0,0
3234,3432,Hate,"Actually, that sign had been used as ok or cool long before retarded Democratic libtard globalist cunts like you started calling everything white Power and racism and being offended by everything, so go get fucked by a rapefugee you tranny",1,CAT,0,0
3235,3433,Hate,lawmakers are pleading with the not to deport .,0,CAT,0,0
3236,3434,Hate,Every Country has a Right to Defend its Border and determine who comes into their Country is not a Right,1,CAT,0,0
3237,3435,Hate,"Worker Charged With Sexually Molesting Eight Children at Immigrant Shelter, New Records Show via",0,CAT,0,0
3238,3436,Hate,"Where is this? Brazil? Uganda? Sudan? Nope, it is France. Got to love that cultural enrichment thing going on.",1,CAT,0,0
3239,3437,Hate,ATTENTION the SUCCESSFUL TOOL of the LEFT*Urge use tax$ to SUPPORT PREGNANT WOMEN &amp; their Babes once BORN* Preserve &amp; PROTECT Generations of AMERICANS BORN to AMERICANS*Suspend Immigration STOP Resettlement*DEPORT &amp; REPATRIATE*OUR HOMELAND*WeR,0,CAT,0,0
3240,3438,Hate,"Irans revelutiongards advise the Persian army to do evrything to close the Street of Hormus, if USA like to attack.",0,CAT,0,0
3241,3439,Hate,Europeans need to stop acting like America is theirs. You too are immigrant!!!,0,CAT,0,0
3242,3440,Hate,Tomorrow is,0,CAT,0,0
3243,3441,Hate,Hundreds of refugees return to Syria from the northeastern Lebanon,0,CAT,0,0
3244,3442,Hate,"World Relief's offices across the U.S. provide refugees with a warm welcome when they arrive. Tomorrow, we're revealing a brand new opportunity for you to help refugees rebuild their lives &amp; to make sure they feel welcome in the U.S. Can you guess what it is? //",0,CAT,0,0
3245,3443,Hate,Alastair Campbell is another deluded Remoaner!The word springs to mind after reading this nonsense!,0,CAT,0,0
3246,3444,Hate,noble of to stand up against the evil ...,1,CAT,0,0
3247,3445,Hate,Mo Brooks: The M Illegals in U.S. Give Blue States Congressional Seats,1,CAT,0,0
3248,3446,Hate,"Hatred and bigotry toward Muslims is so deeply rooted in , even w/ plan, how will they be resettled?",0,CAT,0,0
3249,3447,Hate,Wrong. Doug Ford simply wants the federal government to foot the bill because the Liberal government was not prepared and budgeted to welcome the surge in refugees. Nobody is strictly against immigration but it must be orderly otherwise taxpayers pay through their nose.,0,CAT,0,0
3250,3448,Hate,The Stock Markets Achilles Heel,0,CAT,0,0
3251,3449,Hate,You are without a doubt the greatest President EVER!!!!We love you sir!!!!!,1,CAT,0,0
3252,3450,Hate,"Thats why I agree with our countries and governments not bombing Assad and Syria. Let them fight their battle, win it, and then allow the refugees to return to their original homes. Dont add to the problem.",0,CAT,0,0
3253,3451,Hate,,0,CAT,0,0
3254,3452,Hate,Group of people crisscrossed entire Delhi in one month.Shocking to see %encroachments by Muslims/immigrants.Most dirty areas.NO ACTION,1,CAT,0,0
3255,3453,Hate,"La Raza Board Member runs non-profit that made over $1 billion under Obama from managing illegal children migrants, and will make $500 million just this year.",0,CAT,0,0
3256,3454,Hate,Remittances to Caribbean islands reached record high in World Bank,0,CAT,0,0
3257,3455,Hate,Trump Administration may end temporary protected status for Somalis via Do it today ! Why the hell are they special ?,1,CAT,0,0
3258,3456,Hate,Syrian migrant arrested for raping -year-old Swedish girl,1,CAT,0,0
3259,3457,Hate,"Many illigal refugees was found death in south of USA in the desert. Trump can help, if he build the wall against Mexiko.",1,CAT,0,0
3260,3458,Hate,"female immigrant and refugee students, speaking five different languages, are enrolled in this coding studies program",0,CAT,0,0
3261,3459,Hate,Syrian refugees No cash donations please If you really want to donate please donate your money to a reputable...,0,CAT,0,0
3262,3460,Hate,"as was the biggest threat to and that there has ever been. self absorbed . Well is rebuilding the ""Arc of history"".",1,CAT,0,0
3263,3461,Hate,The only chance to save USA is to stop any imigration of all muslim countries.,1,CAT,0,0
3264,3462,Hate,I watched & as always awesome! It appears wants to bring down the Republican Party before he leaves!,1,CAT,0,0
3265,3463,Hate,"Got an IDEAL. If we stopped giving illegal immigrants Food Stamp, Welfare would they go home. And if they are illegally here, why should they get any of this? Also, has anyone has the amount of our tax dollars go to these folks? Just asking!",1,CAT,0,0
3266,3464,Hate,"undermines the well-being of billion people, or two-fifths of humanity, drives species extinction and intensifies , and is also a major contributor to mass human . _x0081_",0,CAT,0,0
3267,3465,Hate,"More than a dozen arrested as protesters, counter-protesters clash in Berkeley ""Nazi scum, we'll shut you down, Berkeley is an immigrant town,"" WOW this is taste of future for whites in America",0,CAT,0,0
3268,3466,Hate,Who are the European leaders who could save Western Civilization from the migration jihad? gives us his list.Hungarian PM Viktor Orban (who became more powerful due to the folly of Germany's Angela Merkel) is first.See what I said....,0,CAT,0,0
3269,3467,Hate,Please DO NOT listen to lame duck immigration/The Wall is way more important than tax ! Stick to your instinct,1,CAT,0,0
3270,3468,Hate,asks for emergency funds to cope with migration,0,CAT,0,0
3271,3469,Hate,"Cases include a twisted paedophile, a lunatic driver and an illegal immigrant who posed as a -year-old girl",0,CAT,0,0
3272,3470,Hate,"How a $20 tip cost an immigrant her airport job. I was so happy to see this woman, who had a GoFundMe goal of $5,000, reach over $42,000",0,CAT,0,0
3273,3471,Hate,"Where Europe will go ? The people will vote different, because they have to decide: More refugees, more weapons for NATO means less welfare and fine life- OR: No refugees, no weapons means happy life. I think they will decide the last option.",1,CAT,0,0
3274,3472,Hate,It's clear that the administration's attempts to punish local governments for refusing to cooperate with immigration enforcement are unconstitutional. The administration should focus on treating immigrants with compassion and respect.,0,CAT,0,0
3275,3473,Hate,"Many of these parents were removed from the country without their child, all of this is the result of the governments separation and then inability and failure to track and reunite, [Judge] Sabraw said.",0,CAT,0,0
3276,3474,Hate,Immigration in a picture basic truths: Access to White people is not a human right,1,CAT,0,0
3277,3475,Hate,One hopes it won't be just about numbers of Immigrants but the type of Immigrants we want to allow into our Country!,1,CAT,0,0
3278,3476,Hate,If the migrants countries do not give out the same benefits then its fair we do not how can the Eu decide about countries out with the EU,0,CAT,0,0
3279,3477,Hate,"I expected to feel good at the end of my stay here in Athens working with refugees, but I dont. I feel like shit that my own people are here suffering and I get to go back to my family and home.",0,CAT,0,0
3280,3478,Hate,Highly regarded Army veteran faces deportation.,0,CAT,0,0
3281,3479,Hate,Doctor Punished for Giving Vaccine Exemptions to Children with High Risk of Vaccine Brain Damage,0,CAT,0,0
3282,3480,Hate,"Watch: Italian man says Islamic refugees should be deported ""They took over my town, it's an invasion"" - Free Speech Time -",1,CAT,0,0
3283,3481,Hate,"Donald Trump, ICE, and immigrant detention centers are the real pizzagate. Stories of sexual abuse will continue to surface.",0,CAT,0,0
3284,3482,Hate,. ! RT if you agree Todays Illegals are Tomorrows Democrats! No more !NODaca,1,CAT,0,0
3285,3483,Hate,CONSEQUENCES OF THE JEW'S KALERGI PLAN: WARS FOR israHELL Drive Mass Immigration into Europe via,1,CAT,0,0
3286,3484,Hate,Climate change : How to protect them,0,CAT,0,0
3287,3485,Hate,people think is just about and . . . no one talks about the fraud committed or money sucked out by from social services . . .,1,CAT,0,0
3288,3486,Hate,I dont know. ombudsman could answer the question but nobody cares under this administration. All this does is create chaos for refugees and asylees that are perfectly in status and discourages travel.,0,CAT,0,0
3289,3487,Hate,Dems suggest Kavanaugh should NOT be considered for SCOTUS b/c is under investigation!NEVER MIND that said investigation is a TRUMPed-up phony witch-hunt begun by Dems in the st place,1,CAT,0,0
3290,3488,Hate,Michelle Malkin provides proof that European governments and press are actively covering up epidemic rape by Muslim immigrants. They literally refuse to allow the press to mention that the rapes are being conducted by...,1,CAT,0,0
3291,3489,Hate,France: Before & After Islamification,1,CAT,0,0
3292,3490,Hate,Syrian refugee says hopes of new life in US dashed by Trump travel ban,0,CAT,0,0
3293,3491,Hate,"Here you see the waste of Europe, the city of London shortly run to destroyed by foreign immigrants.",1,CAT,0,0
3294,3492,Hate,AfD: We have to take care of our own poor before inviting migrants,0,CAT,0,0
3295,3493,Hate,[Disability justice] welcomes people who havent been able to participate. It affirms that disabled bodies arent a detriment to the world. Theyre an asset. -,0,CAT,0,0
3296,3494,Hate,"In appreciation: Barbara Harrell-Bond, refugee advocate and researcher, -2018: ()",0,CAT,0,0
3297,3495,Hate,"Obama, our SMALLEST president. Must take credit for all good; disavows all that was bad during his year assault on our great country.",1,CAT,0,0
3298,3496,Hate,talks with 's Victoria Crouse about her new report on immigrant entrepreneurs.,0,CAT,0,0
3299,3497,Hate,The German Government Pays for Week Vacation for Refugees to Go Home To the very places they are seekibg asylum from...,0,CAT,0,0
3300,3498,Hate,Britain To Deport More Than Illegal Immigrants - Free Speech Time -,0,CAT,0,0
3301,3499,Hate,"It is from Assad Syrian refugees flee, not the West. The West gave very limited, mostly non-lethal support. Russia gave Assad bns in tanks and aircraft, Iran s s of fighters to murder and",0,CAT,0,0
3302,3500,Hate,The Truth about,0,CAT,0,0
3303,3501,Hate,Amen: See 'Canada in Decay' by Ricardo Duchesne for the similar reality of Canada.We are not nations of immigrants.,1,CAT,0,0
3304,3502,Hate,"At this time, w-organized crime/returning jihadists, its a matter of national security. must ignore international social engineers/cultural Marxists. Italy Kurz others must challenge empty threats from UN-EU migration pimps. What can they really do about it?",1,CAT,0,0
3305,3503,Hate,* Hundreds of Syrian refugees return home from Lebanon.,0,CAT,0,0
3306,3504,Hate,"How many thousands of taxpayer dollars did Rockelle Garza fleece to defend free abortions for illegal aliens? Oh the poor illegal alien might get spanked by her parents, gimmie a break.",1,CAT,0,0
3307,3505,Hate,Candace is an in-home ESL Tutor for refugees. Watch her story on how she advocates for refugees. Donations to our campaign fund programs to advocate and stand for the vulnerable Full video on Facebook.Thanks to for the video.,0,CAT,0,0
3308,3506,Hate,": Some are building a taller wall. But here at Amnesty International, we are building a for refugees. Learn about how you can get involved:",0,CAT,0,0
3309,3507,Hate,Watch and listen to the stories of lost loved ones who were murdered by Illegal Aliens as told by their families. If this isn't cause enough to BUILD THE WALL and strengthen our Immigration Laws then nothing will be....,1,CAT,0,0
3310,3508,Hate,"At number , -an refugees are among the most neglected in the world. We are the invisible people...",0,CAT,0,0
3311,3509,Hate,Number of illegal migrants in Ukraine grows by %,0,CAT,0,0
3312,3510,Hate,Italian Interior Minister has closed all Italian ports to more than migrants who were rescued by the . This violates international humanitarian laws!,0,CAT,0,0
3313,3511,Hate,"Whats happening today will be written down as history, and we dont want it to be fake history.",0,CAT,0,0
3314,3512,Hate,"Some people really dont understand why I get so upset at injustices happening in this country. Trust me, it's not that I like getting my panties in a wad over dumb things. It's the fact that people like me (minority, brown, immigrant, etc) r suffering and it affects me directly",0,CAT,0,0
3315,3513,Hate,Agree with your idea to use the Army to build the wall! Do it!,1,CAT,0,0
3316,3514,Hate,They native Americans you no good hill billy immigrant,0,CAT,0,0
3317,3515,Hate,"? In , liberals across the world looked at Merkel &amp; her pro-refugee policy but since Islamophobia has risen. Who is a German? What is Germany's dominant culture? Who supports the AfD and why? A piece for",1,CAT,0,0
3318,3516,Hate,"Douglas Todd: Trudeau government goes silent on Canada's Syrian refugees, via add it to the alarming list of his and his government's fails.",0,CAT,0,0
3319,3517,Hate,Lebanese Christian beats up Syrian refugee in his home and screams at his wife (with Subtitles),1,CAT,0,0
3320,3518,Hate,Judge Orders U.S. Government to Stop Force-Feeding Psychotropic Drugs to Immigrant Children via,0,CAT,0,0
3321,3519,Hate,"""In my judgment, the process which was adopted by the secretary of state in the present context failed to comply with the requirements of procedural fairness as a matter of common law. So immigrant children were lost. Literally lost. h",0,CAT,0,0
3322,3520,Hate,refugees move to higher ground to avert loss of lives in the upcoming monsoon season,0,CAT,0,0
3323,3521,Hate,She likes big houses now she can accommodate lots of illegal immigrants,1,CAT,0,0
3324,3522,Hate,"states must defy UN-EU rules that hold them hostage regarding deportation, denying entry &amp; self-defence.Spain an abomination as migrants, smugglers, NGOs and mafia determine events.Time for PushBack now, UN-EU can do little about it. .",1,CAT,0,0
3325,3523,Hate,Violence as migrants storm Morocco-Spain border fence,0,CAT,0,0
3326,3524,Hate,"Total lie. CONG is the main culprit for influx of illegal migrants both Bangladeshis&amp; Rhongyias. If they deported few, millions came during their tenures&amp; they encouraged Muslim illegal migrants&amphooed away Hindu migrants",1,CAT,0,0
3327,3525,Hate,More Migrants from Terrorist Nation Enter Texas Via Mexico This Week How many terrorists have already successfully crossed n2 the USA from Mexico? We will never know.,1,CAT,0,0
3328,3526,Hate,Led Zeppelin - Immigrant Song,0,CAT,0,0
3329,3527,Hate,ENOUGH w/PHONY LIB argumentsvoter IDs don't workWalls don't workIllegals less crimeimmigration system brokeillegal kids are dreamers; OUR kids are notmore gun laws neededblacks can't be racist,1,CAT,0,0
3330,3528,Hate,"This guy is a lawyer and he is proud that he ""helps aliens become Americans ON PAPER""No assimilation, just on paper. should be for people who want to be",1,CAT,0,0
3331,3529,Hate,struggles with spike in migrant arrivals,0,CAT,0,0
3332,3530,Hate,He's quite right. Its the sheer numbers that are changing countries and communties forever. Ask yourself....why is it only white European countries that have to undergo mass immigration? Doesn't happen in muslim or African co,0,CAT,0,0
3333,3531,Hate,"Lobbying arm of the refugee industry, kicks off political action campaign tomorrow to pressure Congress and the Prez to admit more in FY19.You should be countering their campaign by letting your Washington reps know what you think!",0,CAT,0,0
3334,3532,Hate,Interesting how US intervention in Central America caused the migrant catastrophe itself...,0,CAT,0,0
3335,3533,Hate,Welcome to the weird. Save % sitewide withWEIRD20 on our shop,0,CAT,0,0
3336,3534,Hate,Called -4STAND5 to let my legislators know I . The calling system worked flawlessly except for the part where I cried.,0,CAT,0,0
3337,3535,Hate,America needs to create laws that REVOKE citizenship from legal immigrants who break laws. We need to restore the demographics of America.,1,CAT,0,0
